"year","month","date","hour","temp","pressure","humidity","wind speed","wind direction","clouds","weather code"
"2013","07","24","04","297.42","1009","88","3","120","90","10"
"2013","07","24","05","297.43","1008","94","3","140","90","50"
"2013","07","24","06","297.24","1008","88","2","150","90","50"
"2013","07","24","07","296.92","1006","100","0","180","90","50"
"2013","07","24","08","297.39","1006","88","2","180","90","50"
"2013","07","24","09","296.36","1005","88","4","210","90","10"
"2013","07","24","12","295.96","1005","94","5","220","90","4"
"2013","07","24","13","299.42","1004","93","0","38","24","10"
"2013","07","24","14","298.52","1003","85","0","280","24","2"
"2013","07","24","15","300.05","1004","69","3","250","75","4"
"2013","07","24","16","301.84","1003","75","0","181","24","2"
"2013","07","24","17","303.82","1002","66","1","244","20","2"
"2013","07","24","19","304.11","1002","67","1","224","20","2"
"2013","07","24","20","303.61","1001","68","2","165","80","4"
"2013","07","24","21","302.79","1001","66","2","165","80","10"
"2013","07","24","22","300.56","1001","76","2","165","80","4"
"2013","07","24","23","301.49","1001","74","2","163","92","10"
"2013","07","25","00","299.92","1001","77","2","163","92","10"
"2013","07","25","01","298.38","1002","83","2","163","92","10"
"2013","07","25","02","297.75","1003","88","4","230","56","10"
"2013","07","25","03","297.29","1014","99","4","230","56","10"
"2013","07","25","04","296.55","1004","88","4","230","1","1"
"2013","07","25","05","296.65","1004","88","4","275","1","1"
"2013","07","25","06","296.02","1004","88","4","275","1","50"
"2013","07","25","07","295.67","1003","98","4","275","0","1"
"2013","07","25","08","295.25","1003","98","3","276","0","1"
"2013","07","25","09","294.56","1003","98","3","276","0","1"
"2013","07","25","10","295.12","1003","98","3","276","0","1"
"2013","07","25","11","296.62","1005","83","2","278","1","1"
"2013","07","25","12","299.93","1004","78","2","278","0","1"
"2013","07","25","13","301.71","1006","76","2","278","0","1"
"2013","07","25","14","301.43","1006","70","0","342","36","3"
"2013","07","25","15","302.01","1006","67","2","302","36","3"
"2013","07","25","16","301.13","1007","66","1","344","36","3"
"2013","07","25","17","301.25","1007","66","2","343","64","4"
"2013","07","25","18","301.44","1007","62","1","5","64","4"
"2013","07","25","19","301.22","1008","68","3","306","64","4"
"2013","07","25","20","300.1","1008","67","1","340","92","10"
"2013","07","25","22","300.18","1008","62","1","340","92","10"
"2013","07","25","23","299.71","1009","64","1","359","92","4"
"2013","07","26","00","297.78","1009","65","1","359","92","4"
"2013","07","26","01","296.9","1010","61","1","359","92","4"
"2013","07","26","02","296.08","1011","61","3","22","100","4"
"2013","07","26","03","294.28","1014","63","1","47","100","4"
"2013","07","26","04","293.27","1014","63","0","13","100","4"
"2013","07","26","05","292.62","1014","65","0","52","100","4"
"2013","07","26","06","292.16","1012","64","1","122","100","4"
"2013","07","26","07","291.83","1012","66","0","311","100","4"
"2013","07","26","08","291.48","1014","59","5","20","90","4"
"2013","07","26","09","291.3","1013","71","4","25","100","4"
"2013","07","26","10","291.18","1013","72","4","25","100","4"
"2013","07","26","11","291.09","1013","71","1","127","100","10"
"2013","07","26","12","291.26","1016","73","1","23","100","10"
"2013","07","26","13","291.01","1015","73","1","127","100","10"
"2013","07","26","14","291.42","1017","63","6","40","90","4"
"2013","07","26","15","291.72","1016","73","1","352","92","4"
"2013","07","26","18","291.3","1016","75","0","127","92","10"
"2013","07","26","19","291.84","1017","75","0","90","92","10"
"2013","07","26","20","291.73","1016","77","1","122","100","10"
"2013","07","26","21","291.72","1016","78","1","149","100","10"
"2013","07","26","22","292.11","1017","64","5","50","90","4"
"2013","07","26","23","291.85","1017","77","0","76","100","10"
"2013","07","27","00","291.71","1016","81","4","29","100","10"
"2013","07","27","01","291.09","1017","76","4","29","100","10"
"2013","07","27","02","292.43","1017","80","1","43","100","10"
"2013","07","27","03","291.3","1017","68","5","40","75","4"
"2013","07","27","04","291.12","1017","81","0","47","100","10"
"2013","07","27","05","291.02","1017","83","1","358","100","10"
"2013","07","27","06","291.57","1015","84","0","90","100","10"
"2013","07","27","07","291.22","1016","86","0","28","100","10"
"2013","07","27","08","292.17","1015","84","4","14","100","10"
"2013","07","27","09","291.9","1016","83","0","34","100","10"
"2013","07","27","10","291.87","1016","82","0","26","100","10"
"2013","07","27","11","291.96","1017","88","1","350","90","4"
"2013","07","27","12","293.11","1016","78","0","58","100","10"
"2013","07","27","13","294.26","1017","73","0","336","100","10"
"2013","07","27","14","297.44","1017","69","0","34","92","10"
"2013","07","27","15","297.88","1017","61","1","353","92","4"
"2013","07","27","16","300.04","1017","66","1","60","92","4"
"2013","07","27","17","299.66","1016","62","0","67","92","4"
"2013","07","27","18","299.45","1016","63","2","341","92","4"
"2013","07","27","19","299.92","1016","53","1","75","92","4"
"2013","07","27","20","300.52","1015","55","1","338","92","4"
"2013","07","27","21","301.08","1015","56","0","76","92","4"
"2013","07","27","22","300.63","1015","54","0","163","92","4"
"2013","07","27","23","299.36","1016","57","1","125","0","1"
"2013","07","28","00","297.55","1016","64","1","125","0","1"
"2013","07","28","01","296.06","1016","82","1","125","0","1"
"2013","07","28","02","294.68","1016","84","2","153","0","1"
"2013","07","28","03","294.01","1017","89","2","153","0","1"
"2013","07","28","04","293.01","1017","89","2","153","0","1"
"2013","07","28","05","292.15","1017","92","2","189","0","1"
"2013","07","28","06","291.81","1017","93","2","189","0","1"
"2013","07","28","07","291.49","1017","94","2","189","0","1"
"2013","07","28","08","291.27","1017","96","1","215","0","1"
"2013","07","28","09","290.74","1017","96","1","215","0","1"
"2013","07","28","10","290.52","1017","97","1","215","0","50"
"2013","07","28","11","293.09","1017","91","1","225","0","1"
"2013","07","28","12","298.31","1017","78","1","225","0","1"
"2013","07","28","13","301.52","1017","75","0","42","0","1"
"2013","07","28","14","302.75","1017","66","1","214","0","1"
"2013","07","28","15","302.31","1017","56","0","138","36","3"
"2013","07","28","16","302.15","1017","62","1","209","36","3"
"2013","07","28","17","302.1","1016","64","2","166","56","4"
"2013","07","28","18","301.37","1016","59","2","166","56","4"
"2013","07","28","19","301.43","1015","56","2","166","56","4"
"2013","07","28","20","300.76","1015","61","2","162","68","4"
"2013","07","28","21","300.36","1014","62","2","162","68","4"
"2013","07","28","22","298.8","1014","64","2","162","68","4"
"2013","07","28","23","298.54","1014","58","1","151","20","2"
"2013","07","29","00","296.16","1015","66","0","189","20","2"
"2013","07","29","01","295.09","1015","86","3","154","20","2"
"2013","07","29","02","294.41","1015","90","2","142","80","4"
"2013","07","29","03","293.2","1015","91","2","142","80","4"
"2013","07","29","04","292.41","1014","95","2","142","80","4"
"2013","07","29","05","292.31","1014","96","1","145","24","2"
"2013","07","29","06","292.08","1014","96","1","145","24","2"
"2013","07","29","07","292.68","1015","88","1","160","75","4"
"2013","07","29","08","292","1014","96","0","40","36","3"
"2013","07","29","09","292.29","1014","97","1","176","36","3"
"2013","07","29","10","291.96","1015","97","1","176","36","3"
"2013","07","29","11","293.78","1015","97","1","174","32","3"
"2013","07","29","12","296.22","1014","96","1","174","32","3"
"2013","07","29","13","296.8","1015","87","1","174","32","3"
"2013","07","29","14","298.21","1014","81","2","156","68","4"
"2013","07","29","15","299.64","1015","74","1","144","68","4"
"2013","07","29","17","298.2","1014","61","4","170","90","4"
"2013","07","29","18","297.39","1015","68","1","169","88","4"
"2013","07","29","19","298.7","1014","78","1","145","88","4"
"2013","07","29","20","299.69","1012","73","4","157","88","4"
"2013","07","29","21","299.39","1012","71","4","157","88","4"
"2013","07","29","22","297.32","1014","74","4","157","88","11"
"2013","07","29","23","296.35","1015","78","4","190","75","50"
"2013","07","30","00","295.42","1015","94","4","176","90","50"
"2013","07","30","01","295.55","1014","95","4","176","92","50"
"2013","07","30","02","294.81","1014","96","3","181","8","50"
"2013","07","30","03","295.21","1015","94","2","150","90","10"
"2013","07","30","04","294.52","1015","94","2","205","75","10"
"2013","07","30","06","294.12","1015","98","2","205","80","10"
"2013","07","30","07","294.23","1013","97","2","205","80","50"
"2013","07","30","08","294.02","1015","98","2","252","64","10"
"2013","07","30","09","293.76","1015","98","2","252","64","10"
"2013","07","30","10","292.64","1016","100","2","252","1","50"
"2013","07","30","11","293.95","1015","99","2","284","0","50"
"2013","07","30","12","296.91","1016","96","2","284","0","1"
"2013","07","30","13","300.48","1016","80","2","284","0","1"
"2013","07","30","14","302.24","1016","75","1","317","0","1"
"2013","07","30","15","303.16","1016","65","1","317","0","1"
"2013","07","30","16","303.25","1016","66","1","317","0","1"
"2013","07","30","17","302.21","1016","66","2","263","36","3"
"2013","07","30","18","302.25","1016","55","1","346","36","3"
"2013","07","30","20","302.42","1015","57","3","261","0","1"
"2013","07","30","21","302.02","1016","53","3","261","0","1"
"2013","07","30","22","301.48","1016","45","3","261","0","1"
"2013","07","30","23","300.4","1016","48","3","274","0","1"
"2013","07","31","00","297.9","1017","55","3","274","0","1"
"2013","07","31","01","296.02","1018","68","3","274","0","1"
"2013","07","31","02","294.95","1018","73","2","288","0","1"
"2013","07","31","03","294.31","1019","76","2","288","0","1"
"2013","07","31","04","292.95","1019","79","2","288","0","1"
"2013","07","31","05","292.69","1019","83","1","273","0","1"
"2013","07","31","06","291.75","1019","83","1","273","0","1"
"2013","07","31","07","291.2","1019","85","1","273","0","1"
"2013","07","31","08","290.18","1019","88","2","252","0","1"
"2013","07","31","09","289.64","1020","91","2","252","0","1"
"2013","07","31","10","289.32","1020","89","2","252","0","1"
"2013","07","31","11","291.91","1021","81","1","282","0","1"
"2013","07","31","12","296.9","1021","71","1","282","0","1"
"2013","07","31","13","298.98","1021","65","0","1","0","1"
"2013","07","31","14","300.37","1021","59","1","335","0","1"
"2013","07","31","15","299.5","1021","53","1","342","0","1"
"2013","07","31","16","300.75","1021","47","1","317","0","1"
"2013","07","31","17","300.3","1020","48","1","332","0","1"
"2013","07","31","18","300.13","1020","49","1","341","0","1"
"2013","07","31","19","300.52","1019","53","0","44","0","1"
"2013","07","31","20","300.24","1019","48","1","347","0","1"
"2013","07","31","21","300","1019","51","0","351","0","1"
"2013","07","31","22","299.56","1019","54","0","341","0","1"
"2013","07","31","23","299.15","1020","54","2","295","32","3"
"2013","08","01","00","297.2","1020","64","2","295","32","3"
"2013","08","01","01","295.04","1020","81","2","295","32","3"
"2013","08","01","02","293.51","1020","88","1","308","0","1"
"2013","08","01","03","292.69","1020","92","1","308","0","1"
"2013","08","01","04","291.6","1020","91","1","308","0","1"
"2013","08","01","05","291.05","1020","93","1","318","0","1"
"2013","08","01","06","291.23","1020","96","1","318","0","1"
"2013","08","01","07","290.52","1020","97","1","318","0","50"
"2013","08","01","08","290.03","1020","96","2","17","0","1"
"2013","08","01","09","289.68","1020","97","2","17","0","1"
"2013","08","01","10","289.33","1021","97","0","38","0","1"
"2013","08","01","11","290.83","1021","97","0","39","0","1"
"2013","08","01","12","297.04","1021","73","1","39","0","1"
"2013","08","01","13","300.29","1021","74","1","39","0","1"
"2013","08","01","14","300.55","1021","68","0","58","48","3"
"2013","08","01","15","301.07","1020","52","0","125","8","2"
"2013","08","01","16","302.2","1020","53","0","45","8","2"
"2013","08","01","17","302.08","1020","52","0","66","20","2"
"2013","08","01","18","301","1018","51","1","269","20","2"
"2013","08","01","20","300.65","1018","60","1","237","56","4"
"2013","08","01","21","300.37","1018","49","0","345","56","4"
"2013","08","01","22","299.13","1015","52","1","200","76","4"
"2013","08","02","00","298.832","1026","53","1","200","76","4"
"2013","08","02","01","298.832","1026","53","1","200","76","4"
"2013","08","02","02","294.87","1017","82","3","182","56","4"
"2013","08","02","04","293.65","1017","87","3","182","56","4"
"2013","08","02","05","293.45","1017","90","3","191","56","4"
"2013","08","02","06","293.6","1017","73","3","191","90","4"
"2013","08","02","07","293.43","1016","93","3","191","56","4"
"2013","08","02","08","293.73","1014","82","2","202","56","4"
"2013","08","02","09","293.33","1015","94","0","49","56","4"
"2013","08","02","10","293.33","1015","94","0","38","56","4"
"2013","08","02","11","294.33","1014","85","2","191","48","3"
"2013","08","02","12","297.15","1014","82","2","191","48","3"
"2013","08","02","13","297.65","1014","69","0","177","48","3"
"2013","08","02","14","296.46","1014","72","4","187","92","50"
"2013","08","02","15","295.17","1015","83","2","0","90","50"
"2013","08","02","16","294.36","1013","94","4","187","92","10"
"2013","08","02","17","293.67","1014","78","3","0","90","50"
"2013","08","02","18","292.74","1012","95","5","170","92","50"
"2013","08","02","19","292.81","1011","96","5","170","92","50"
"2013","08","02","20","293.14","1013","88","3","160","90","50"
"2013","08","02","21","293.05","1011","97","5","184","92","50"
"2013","08","02","22","293.81","1011","95","5","184","92","50"
"2013","08","02","23","294.01","1011","96","4","206","92","50"
"2013","08","03","00","293.93","1011","83","6","160","90","50"
"2013","08","03","01","293.88","1010","98","4","206","92","50"
"2013","08","03","02","293.22","1011","88","3","216","90","50"
"2013","08","03","04","294.21","1011","94","2","230","90","50"
"2013","08","03","05","294.12","1010","88","1","230","24","50"
"2013","08","03","06","294.19","1009","98","0","15","24","50"
"2013","08","03","07","293.12","1009","98","0","42","24","50"
"2013","08","03","08","292.21","1009","93","2","309","75","50"
"2013","08","03","09","291.98","1010","99","2","309","32","50"
"2013","08","03","10","291.58","1025","99","2","319","0","1"
"2013","08","03","12","297.25","1011","98","2","319","0","1"
"2013","08","03","13","300.12","1012","84","2","319","0","1"
"2013","08","03","14","300.76","1026","91","2","297","0","1"
"2013","08","03","15","301.94","1012","67","1","306","0","1"
"2013","08","03","16","302.62","1012","59","0","328","0","1"
"2013","08","03","17","303.34","1012","52","1","4","0","1"
"2013","08","03","18","301.83","1011","48","1","168","0","1"
"2013","08","03","19","302.02","1011","46","1","316","0","1"
"2013","08","03","20","301.89","1025","66","1","250","20","2"
"2013","08","03","21","301.43","1011","48","1","329","20","2"
"2013","08","03","22","300.72","1011","51","1","316","20","2"
"2013","08","03","23","301.29","1011","52","0","316","48","10"
"2013","08","04","00","299.1","1011","59","0","2","48","10"
"2013","08","04","01","298.24","1012","73","2","252","48","10"
"2013","08","04","02","297.16","1012","81","2","242","24","2"
"2013","08","04","03","296.3","1013","88","2","242","24","2"
"2013","08","04","04","295.22","1013","90","2","242","24","2"
"2013","08","04","05","295.03","1012","90","2","232","8","2"
"2013","08","04","06","293.53","1012","93","2","232","8","2"
"2013","08","04","07","292.91","1013","72","2","240","1","1"
"2013","08","04","08","293.34","1012","77","2","238","75","4"
"2013","08","04","09","293.65","1012","92","0","34","24","2"
"2013","08","04","10","293.52","1012","94","0","43","24","2"
"2013","08","04","11","293.68","1013","96","0","41","48","10"
"2013","08","04","12","294.45","1012","97","2","248","48","10"
"2013","08","04","13","294.59","1012","96","2","248","48","10"
"2013","08","04","14","294.33","1026","69","3","247","92","4"
"2013","08","04","15","294.32","1013","94","3","247","92","10"
"2013","08","04","16","295.06","1013","91","3","247","92","4"
"2013","08","04","17","295.63","1012","92","0","326","92","10"
"2013","08","04","18","295.95","1013","88","1","220","90","4"
"2013","08","04","19","297.66","1011","73","1","156","92","4"
"2013","08","04","20","298.65","1010","68","1","150","100","4"
"2013","08","04","21","299.3","1010","66","1","345","100","4"
"2013","08","04","22","297.95","1011","70","1","54","100","4"
"2013","08","04","23","297.46","1011","75","0","46","8","2"
"2013","08","05","00","296.1","1025","73","3","255","8","2"
"2013","08","05","01","294.7","1011","92","0","44","8","2"
"2013","08","05","02","294.15","1012","94","2","270","0","1"
"2013","08","05","03","293.85","1012","96","0","39","0","1"
"2013","08","05","04","292.36","1013","88","2","265","1","1"
"2013","08","05","06","292.04","1011","97","0","42","0","1"
"2013","08","05","07","291.8","1011","98","2","265","0","50"
"2013","08","05","08","290.97","1012","93","2","317","75","50"
"2013","08","05","09","290.71","1011","98","2","317","0","1"
"2013","08","05","10","290.12","1012","93","2","317","40","3"
"2013","08","05","11","291.4","1012","98","0","42","0","1"
"2013","08","05","12","294.4","1012","64","2","321","20","2"
"2013","08","05","13","298.17","1012","77","0","17","0","1"
"2013","08","05","14","300.24","1012","58","0","2","0","1"
"2013","08","05","15","300.24","1012","62","2","320","0","1"
"2013","08","05","16","300.53","1012","53","1","352","0","1"
"2013","08","05","17","300.47","1011","56","3","304","32","3"
"2013","08","05","18","298.55","1011","55","0","159","0","1"
"2013","08","05","19","299.12","1011","51","3","302","0","1"
"2013","08","05","20","299.8","1011","44","1","337","48","3"
"2013","08","05","21","299.66","1011","48","4","319","48","3"
"2013","08","05","22","298.16","1012","44","4","310","40","3"
"2013","08","05","23","297.44","1012","57","0","4","0","1"
"2013","08","06","00","295.92","1012","52","4","321","0","1"
"2013","08","06","01","294.34","1013","71","4","321","0","1"
"2013","08","06","02","293.13","1014","78","4","326","0","1"
"2013","08","06","03","292.52","1014","65","4","326","0","1"
"2013","08","06","04","291.88","1014","62","4","326","0","1"
"2013","08","06","05","290.41","1014","67","3","326","0","1"
"2013","08","06","06","289.78","1015","70","3","326","0","1"
"2013","08","06","07","289.15","1015","90","3","326","0","1"
"2013","08","06","08","287.81","1015","81","3","322","0","1"
"2013","08","06","09","287.49","1016","96","3","322","0","1"
"2013","08","06","10","287.18","1016","87","3","322","0","1"
"2013","08","06","11","289.8","1017","97","0","40","0","1"
"2013","08","06","12","294.89","1017","77","0","23","0","1"
"2013","08","06","13","297.24","1017","60","0","31","0","1"
"2013","08","06","14","296.87","1017","49","3","333","0","1"
"2013","08","06","15","297.16","1017","50","3","333","0","1"
"2013","08","06","16","298.43","1017","43","0","350","0","1"
"2013","08","06","17","298.39","1016","41","2","332","0","1"
"2013","08","06","18","297.42","1016","39","1","356","0","1"
"2013","08","06","19","297.84","1016","39","2","332","0","1"
"2013","08","06","20","298.24","1015","36","2","317","0","1"
"2013","08","06","21","298.68","1015","35","0","350","0","1"
"2013","08","06","22","298.31","1015","49","2","317","0","1"
"2013","08","06","23","296.92","1016","45","1","311","0","1"
"2013","08","07","00","294.46","1017","68","1","311","0","1"
"2013","08","07","01","293.24","1017","76","1","311","0","1"
"2013","08","07","02","292.39","1017","82","0","94","20","2"
"2013","08","07","03","291.85","1017","87","0","94","20","2"
"2013","08","07","04","291.26","1016","82","0","94","20","2"
"2013","08","07","05","290.63","1017","82","1","188","24","2"
"2013","08","07","06","289.68","1017","92","0","32","24","50"
"2013","08","07","07","289.15","1018","95","0","37","24","2"
"2013","08","07","08","288.35","1017","90","1","221","12","2"
"2013","08","07","09","288.26","1018","96","0","36","12","2"
"2013","08","07","10","288.6","1017","90","0","56","0","1"
"2013","08","07","12","295.93","1018","69","0","56","0","1"
"2013","08","07","13","298.47","1018","59","0","56","0","1"
"2013","08","07","14","300.34","1018","52","0","106","0","1"
"2013","08","07","15","301.16","1018","53","1","141","0","1"
"2013","08","07","18","299.83","1019","51","1","166","8","2"
"2013","08","07","19","299.65","1018","47","2","156","8","2"
"2013","08","07","20","298.94","1018","51","3","162","0","1"
"2013","08","07","21","298.53","1018","51","3","162","0","1"
"2013","08","08","00","295.37","1019","67","3","162","0","1"
"2013","08","08","01","294.4","1019","72","3","162","0","1"
"2013","08","08","02","293.48","1019","78","2","161","0","1"
"2013","08","08","06","292.86","1019","90","2","168","0","1"
"2013","08","08","07","292.88","1019","92","2","168","0","1"
"2013","08","08","08","292.22","1019","93","1","186","24","2"
"2013","08","08","09","292.34","1019","93","1","186","24","2"
"2013","08","08","10","292.64","1021","91","0","42","24","2"
"2013","08","08","11","293.09","1021","88","0","46","36","3"
"2013","08","08","12","294.53","1020","68","2","140","90","10"
"2013","08","08","13","295.66","1020","79","0","159","36","3"
"2013","08","08","14","296.67","1020","75","1","166","64","4"
"2013","08","08","15","297.62","1021","72","1","163","64","4"
"2013","08","08","16","297.46","1021","64","4","180","90","4"
"2013","08","08","17","298.94","1020","74","0","154","76","4"
"2013","08","08","18","298.66","1020","70","0","167","48","3"
"2013","08","08","19","299.58","1019","67","0","172","48","3"
"2013","08","08","20","298.82","1019","62","1","155","32","3"
"2013","08","08","21","297.88","1018","68","1","182","32","3"
"2013","08","08","22","297.05","1019","73","4","140","90","4"
"2013","08","08","23","296.2","1018","69","9","160","90","4"
"2013","08","09","00","295.64","1018","78","4","160","90","4"
"2013","08","09","01","295.74","1018","78","3","160","90","4"
"2013","08","09","02","295.48","982","82","3","173","92","10"
"2013","08","09","03","295.28","983","83","3","173","92","10"
"2013","08","09","05","295.32","981","85","3","183","92","10"
"2013","08","09","06","295.25","981","91","3","183","92","10"
"2013","08","09","07","294.7","981","94","3","183","92","10"
"2013","08","09","08","294.48","1017","83","4","170","90","10"
"2013","08","09","09","294.66","981","95","4","188","92","10"
"2013","08","09","10","294.69","981","96","4","188","92","10"
"2013","08","09","11","294.99","981","96","4","186","92","10"
"2013","08","09","12","295.03","981","94","4","186","92","10"
"2013","08","09","13","295.56","981","92","4","186","92","10"
"2013","08","09","14","296.06","981","91","3","193","76","4"
"2013","08","09","15","297.1","981","88","1","216","92","10"
"2013","08","09","16","297.83","980","84","1","216","92","10"
"2013","08","09","17","299.69","980","81","1","186","48","10"
"2013","08","09","18","300.09","981","77","1","186","48","10"
"2013","08","09","19","299.73","981","80","1","186","48","10"
"2013","08","09","20","297.47","1017","94","3","120","75","50"
"2013","08","09","21","297.75","980","91","3","193","92","10"
"2013","08","09","22","297.31","980","97","3","193","92","50"
"2013","08","09","23","295.55","980","98","2","201","100","50"
"2013","08","10","00","295.68","979","98","2","201","100","50"
"2013","08","10","01","294.95","980","99","2","201","100","10"
"2013","08","10","02","295.15","981","99","3","177","56","10"
"2013","08","10","03","295.35","980","99","3","177","56","10"
"2013","08","10","04","295.71","980","98","3","177","56","10"
"2013","08","10","05","295.62","979","98","3","196","76","4"
"2013","08","10","06","295.62","979","99","3","196","76","10"
"2013","08","10","07","295.94","978","99","3","196","76","10"
"2013","08","10","08","296.3","978","99","3","199","92","10"
"2013","08","10","10","296.02","977","99","3","195","92","10"
"2013","08","10","12","297.23","976","99","3","195","92","10"
"2013","08","10","14","298.16","975","96","3","185","92","10"
"2013","08","10","15","298.66","975","94","3","185","92","10"
"2013","08","10","16","300.47","1011","74","8","220","90","4"
"2013","08","10","17","301.9","974","78","2","174","88","10"
"2013","08","10","18","302.16","973","78","2","174","88","10"
"2013","08","10","19","302.28","973","75","2","174","88","10"
"2013","08","10","20","302.67","973","71","2","171","88","4"
"2013","08","10","21","301.9","973","80","3","252","56","4"
"2013","08","10","22","298.19","973","94","3","252","56","50"
"2013","08","10","23","298.73","974","96","2","251","56","10"
"2013","08","11","00","297.97","974","94","2","251","56","50"
"2013","08","11","01","297.35","973","96","2","251","56","4"
"2013","08","11","02","296.89","974","96","1","304","92","10"
"2013","08","11","03","296.8","974","95","1","304","92","10"
"2013","08","11","04","296.76","975","94","1","304","92","10"
"2013","08","11","05","296.43","975","94","1","325","100","10"
"2013","08","11","06","296.12","976","92","1","325","100","10"
"2013","08","11","07","295.54","976","91","1","325","100","10"
"2013","08","11","08","295.14","977","88","3","319","8","2"
"2013","08","11","09","294.72","977","87","3","319","8","2"
"2013","08","11","10","293.92","978","87","3","319","8","2"
"2013","08","11","11","297.94","979","81","2","308","12","2"
"2013","08","11","13","297.64","979","77","2","308","12","2"
"2013","08","11","14","298.62","979","67","2","300","20","2"
"2013","08","11","15","300.22","979","65","2","300","20","2"
"2013","08","11","16","299.78","979","60","2","314","64","4"
"2013","08","11","17","300.84","979","59","2","264","80","4"
"2013","08","11","18","300.8","979","59","2","264","80","4"
"2013","08","11","19","300.79","979","58","2","264","80","4"
"2013","08","11","20","301.04","978","54","3","274","80","4"
"2013","08","11","21","301.39","978","54","3","274","80","4"
"2013","08","11","22","300.74","978","52","3","274","80","4"
"2013","08","11","23","299.92","978","53","2","293","8","2"
"2013","08","12","00","297.75","979","58","2","293","8","2"
"2013","08","12","01","296.37","980","63","2","293","8","2"
"2013","08","12","02","295.54","980","68","2","331","0","1"
"2013","08","12","03","294.47","981","70","2","331","0","1"
"2013","08","12","04","293.02","982","69","2","331","0","1"
"2013","08","12","05","291.33","982","75","2","357","0","1"
"2013","08","12","06","291.44","982","71","2","357","0","1"
"2013","08","12","07","290.7","982","73","2","357","0","1"
"2013","08","12","08","289.81","982","76","2","357","0","1"
"2013","08","12","09","289.48","983","78","1","25","12","2"
"2013","08","12","10","289.15","983","75","1","25","12","2"
"2013","08","12","11","290.26","984","80","1","25","12","2"
"2013","08","12","12","295.08","984","70","1","25","12","2"
"2013","08","12","13","296.62","984","65","1","25","12","2"
"2013","08","12","14","297.89","984","58","1","354","0","1"
"2013","08","12","15","296.24","984","53","1","354","0","1"
"2013","08","12","16","299.78","983","55","1","354","0","1"
"2013","08","12","17","299.85","983","53","1","272","12","2"
"2013","08","12","18","299.64","982","52","1","272","12","2"
"2013","08","12","19","300.1","982","48","1","272","12","2"
"2013","08","12","20","300.48","981","48","2","266","76","4"
"2013","08","12","21","299.7","981","48","2","266","76","4"
"2013","08","12","22","298.37","980","54","2","266","76","4"
"2013","08","12","23","297.95","980","56","1","262","76","4"
"2013","08","13","00","296.18","980","65","1","262","76","4"
"2013","08","13","01","295.61","981","70","1","262","76","4"
"2013","08","13","02","294.96","981","70","1","248","24","2"
"2013","08","13","03","294.79","981","72","1","248","24","2"
"2013","08","13","04","294.59","980","78","1","248","24","2"
"2013","08","13","05","294.34","980","80","1","206","76","4"
"2013","08","13","06","294.4","980","83","1","206","76","4"
"2013","08","13","07","294.15","980","85","1","206","76","10"
"2013","08","13","08","293.63","979","86","0","300","92","10"
"2013","08","13","09","293.52","979","87","0","300","92","10"
"2013","08","13","10","293.86","980","88","0","300","92","10"
"2013","08","13","11","293.87","980","93","0","138","80","50"
"2013","08","13","12","293.34","980","92","0","138","80","50"
"2013","08","13","13","294.64","980","89","0","138","80","10"
"2013","08","13","14","295.9","981","86","0","198","20","2"
"2013","08","13","15","295.85","980","86","0","198","20","10"
"2013","08","13","16","297.75","980","74","1","236","100","10"
"2013","08","13","17","298.36","979","65","1","166","44","10"
"2013","08","13","18","299.41","979","61","1","166","44","10"
"2013","08","13","19","300.5","978","56","1","166","44","10"
"2013","08","13","20","300.11","978","56","1","170","0","1"
"2013","08","13","21","299.37","978","54","1","170","0","1"
"2013","08","13","22","299.44","977","53","1","170","0","1"
"2013","08","13","23","298.57","977","57","1","201","32","3"
"2013","08","14","00","296.57","977","65","1","201","32","3"
"2013","08","14","01","295.72","1014","73","3","180","75","4"
"2013","08","14","02","294.8","978","75","2","212","0","1"
"2013","08","14","03","294.16","978","83","2","212","0","1"
"2013","08","14","04","293.97","977","88","2","212","0","1"
"2013","08","14","05","293.71","976","90","2","210","8","2"
"2013","08","14","06","293.36","976","93","2","210","8","50"
"2013","08","14","07","293.53","975","94","2","210","8","50"
"2013","08","14","08","293.81","975","95","2","212","0","1"
"2013","08","14","09","293.55","974","96","2","212","0","1"
"2013","08","14","10","293.81","974","96","2","212","0","1"
"2013","08","14","11","294.49","974","97","2","220","8","10"
"2013","08","14","12","294.62","974","98","2","220","8","50"
"2013","08","14","13","295.14","974","99","2","220","8","50"
"2013","08","14","14","294.13","973","99","2","219","76","50"
"2013","08","14","19","294.636","1018","94","3","217","92","10"
"2013","08","14","20","297.41","1006","83","3","200","92","4"
"2013","08","14","21","298.26","1006","65","3","200","40","3"
"2013","08","14","22","297.88","1006","85","3","200","92","4"
"2013","08","14","23","297","1006","74","2","250","92","10"
"2013","08","15","00","295.21","1006","93","2","250","92","10"
"2013","08","15","01","294.52","1006","95","2","250","92","10"
"2013","08","15","02","293.83","1008","88","2","264","75","50"
"2013","08","15","03","293.9","1007","97","2","264","20","50"
"2013","08","15","04","293.11","1007","95","2","264","20","10"
"2013","08","15","05","292.9","1008","98","3","316","8","2"
"2013","08","15","06","292.48","1007","93","3","316","8","2"
"2013","08","15","07","291.74","1008","96","3","316","8","2"
"2013","08","15","08","290.55","1008","77","3","322","0","1"
"2013","08","15","09","289.45","1008","84","3","322","0","1"
"2013","08","15","10","288.2","974","70","3","322","0","1"
